# Constructed from biom file																																			
#OTU ID	HL1HFP1	HL1HFP2	HL1HFP3	HL1HFU1	HL1HFU2	HL1HFU3	HL2HFP1	HL2HFP2	HL2HFP3	HL2HFU1	HL2HFU2	HL2HFU3	HL3HFP1	HL3HFP3	HL3HFU1	HL3HFU2	HL3HFU3	SY1HFP1	SY1HFP2	SY1HFP3	SY1HFU1	SY1HFU2	SY1HFU3	SY2HFP1	SY2HFP2	SY2HFP3	SY2HFU1	SY2HFU2	SY2HFU3	SY3HFP1	SY3HFP2	SY3HFP3	SY3HFU1	SY3HFU2	SY3HFU3
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0.009140022	0.038883334	0.002481153	0.151540938	0.257491999	0.109700356	0.003241714	0.004371372	0.002963536	0.029677116	0.018111578	0.017009922	0.0021075	0.009895622	0.010238908	0.006063019	0.008436445	0.062819449	0.023876822	0.024049226	0.287207684	0.124236798	0.033496663	0.003831064	0.003387254	0.014315873	0.052349765	0.020246717	0.005387582	0.002038922	0.001058518	0.003789138	0.009418902	0.009401742	0.003624874
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	0.000101933	0.000385763	0.000186635	0.000235741	0	0.000253936	0.00018337	0.000283166	0	0.000188202	4.54E-05	0.000141749	0.000123971	0.000271113	0.000227531	3.06E-05	6.25E-05	2.44E-05	0.000135111	1.28E-05	0.00019516	0.00153628	0.000657744	1.84E-05	0.000148932	2.15E-05	0.00014696	0.001209831	0.000383913	1.66E-05	2.30E-05	0	0	0.0009018	0.000264254
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae_ge	0	4.72E-05	0	1.15E-05	0	0	0	0	0	0	0	8.34E-06	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52E-06	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacteraceae_unclassified	0.010906867	0.008959148	0.000764839	0.002529899	0.001163806	0.00069127	0.003700138	0.001539714	0.00109522	0.000793978	0.001340757	0.000158426	0.001098025	0.001491121	0.000455063	0.001132988	0.000374953	0.003169213	0.005118006	0.001774543	0.005014764	0.000684742	0.002057712	0.000866506	0.001626799	0.006661044	0.001335421	0.000243071	0.000277271	0.000331532	0.001242608	0.000265904	0.000319285	0.00034537	0.000643401
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella	0.019910978	0.012718369	0.000816073	0.009337626	0.002982252	9.88E-05	0.00804207	0.001610505	0.001352918	0.007786861	0.00034087	8.34E-05	0.002550252	0.003632913	0.000682594	3.06E-05	0.000187477	0.000216162	0.000324266	0.000208205	0.000288497	0.001738191	4.22E-05	5.90E-05	0.000110745	0.000112808	0.000127791	0.001126966	6.40E-05	0.000116036	9.20E-05	6.65E-05	0.000798212	0.001227983	4.02E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;uncultured	0	3.94E-06	0	2.30E-05	0	0	0	0	0	4.12E-05	0	0	0	0	0	0	0	0	0	0	0	8.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azoarcus	0.000135911	0.000578644	0.00045744	1.15E-05	0	0	0.000333995	0.000637123	0.000386548	3.53E-05	0	8.34E-06	0.000371912	0.000677782	0	0	0	1.05E-05	1.08E-05	1.92E-05	0	1.32E-05	6.03E-06	3.69E-06	3.44E-05	5.37E-06	0	5.52E-06	0	0	4.60E-05	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Dechloromonas	1.70E-05	7.48E-05	3.66E-05	0	0	0	4.58E-05	0.000159281	0	0	0	0	5.31E-05	5.42E-05	0	0	0	0	0	0	8.49E-06	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Denitratisoma	0	7.87E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40E-06	0	0	0	6.03E-06	0	1.53E-05	3.76E-05	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Ferribacterium	0	1.97E-05	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Niveibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62E-05	3.20E-06	0	0	0	0	1.15E-05	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Propionivibrio	3.40E-05	0.000299163	0.000219571	0	0	0	6.55E-05	0.000212374	6.44E-05	0	0	0	8.86E-05	0.000162668	0	0	0	3.49E-06	0	0	0	4.39E-06	0	0	0	1.07E-05	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Rhodocyclaceae_unclassified	0	4.72E-05	4.76E-05	5.75E-06	0	0	3.93E-05	0.000123885	6.44E-05	0	0	0	1.77E-05	0	0	0	0	0	5.40E-06	3.20E-06	0	0	0	0	1.15E-05	6.98E-05	6.39E-06	0	0	0	0	6.65E-05	0	1.92E-05	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea	0	3.15E-05	4.76E-05	0	0	0	0	5.31E-05	0	0	0	0	5.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium	0	0.000263736	1.46E-05	1.72E-05	0	2.82E-05	0	0.000141583	0	0	0	0	0	0	0	0	0	1.74E-05	5.40E-06	0	0	0	0	0.000239672	1.91E-05	0.000290078	0	0	0	3.32E-05	0	0	0	0	5.74E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;uncultured	0	7.09E-05	0	0	0	1.41E-05	0	0	0	0	0	0	1.77E-05	2.71E-05	0	0	0	0	5.40E-06	0	0	0	0	3.69E-06	0	0	0	1.10E-05	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;SC-I-84_ge	0.002667256	0.016032782	0.011231062	0.00450782	0.003345941	0.003738502	0.015088705	0.035820473	0.005476098	0.007328119	0.013021248	0.009755691	0.017426725	0.01070896	0.01410694	0.022659767	0.019372578	0.001056404	0.00459918	0.000887272	0.00212979	0.005592061	0.015834128	0.004741818	0.012395747	0.007139135	0.002300246	0.008612451	0.016282185	0.003994961	0.025013231	0.003656186	0.001117497	0.020415212	0.021318397
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Ferritrophicum	0	0	3.66E-06	0	0	0	1.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Sulfuricella	0	1.18E-05	1.46E-05	0	0	0	6.55E-06	1.77E-05	0	0	0	0	3.54E-05	2.71E-05	0	0	0	0	0	3.20E-06	0	0	0	0	0	2.15E-05	6.39E-06	0	0	0	2.30E-05	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Sulfuriferula	0	0	0	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;uncultured	0.000220856	0.0001299	0.000428164	1.72E-05	0	1.41E-05	0.001309783	7.08E-05	0.000257699	1.76E-05	0	3.34E-05	0.001788719	0.00021689	0	0	0	4.18E-05	0.000178347	4.16E-05	8.49E-06	1.32E-05	3.62E-05	7.01E-05	0.000782849	0.000198757	3.19E-05	1.10E-05	3.41E-05	1.66E-05	0.001978968	0	0	1.92E-05	0.000155106
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;TRA3-20_ge	0.000220856	0.000964407	0.00113811	0.00024149	0.000145476	5.64E-05	0.001984322	0.002707773	0.000450973	0.000541081	0.000113623	6.67E-05	0.002939874	0.000921784	0.000682594	0.000275592	0.000312461	9.41E-05	0.000226987	9.29E-05	9.33E-05	0.000228247	0.000325855	0.000527278	0.000992882	0.000300821	6.39E-05	0.000491667	0.000908595	0.000464145	0.001633799	0.000199428	0	0.000613991	0.001085739
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;uncultured;uncultured_ge	0	0	0	0	0	1.41E-05	6.55E-06	0	0	5.88E-06	2.27E-05	8.34E-06	0	0	0	3.06E-05	0.000124984	1.39E-05	0	0	0.002121305	3.51E-05	0.000633606	0	3.82E-06	0	0.001322641	4.97E-05	0.000482024	1.66E-05	0	0	0.001277139	7.67E-05	0.000419359
Bacteria;Proteobacteria;Gammaproteobacteria;CCD24;CCD24_fa;CCD24_ge	0.000475689	0.00072429	0.00091488	0.000114995	0	4.23E-05	0.002383806	0.003415687	0.001417343	0.000317591	6.82E-05	3.34E-05	0.003382626	0.003388911	0.000227531	0.000122485	0	0.000132486	0.000178347	0.000118516	5.09E-05	7.02E-05	0.000174996	0.000892317	0.000832493	0.000376027	6.39E-05	0.000220974	0.000499087	0.000629911	0.001610788	0.000132952	0.000478927	0.001170421	0.000620422
Bacteria;Proteobacteria;Gammaproteobacteria;CCM19a;CCM19a_fa;CCM19a_ge	0	7.87E-06	7.32E-06	0	0	0	1.96E-05	0	0	0	0	0	5.31E-05	2.71E-05	0	0	0	0	0	3.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0.035727634	0.113961471	0.002305497	0.005140294	0.000436427	0.000197506	0.014132563	0.019750814	0.002899111	0.000558725	0.000272696	0.000241808	0.002957584	0.002060458	0.001365188	0.000183728	0.000374953	0.000320756	0.030648587	0.000419612	0.000305468	0.000671574	0.000150859	0.000195425	0.005888553	0.000145039	0.000920098	0.000243071	0.000494821	0.000364685	0.000345169	0.000132952	0.006864623	0.001650102	0.001160419
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5)_clade	0	7.87E-06	3.66E-06	0	0	0	1.96E-05	7.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7_clade	1.70E-05	0	0	0	0	0	5.24E-05	0	0	0	0	0	5.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Plasticicumulans	0	0	0	0	0	1.41E-05	1.31E-05	0	0	0	0	0	0	0	0	0	0	3.49E-06	4.32E-05	9.61E-06	0	0	0	2.95E-05	3.06E-05	4.83E-05	0	0	0	1.66E-05	0.000207101	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella	1.70E-05	2.36E-05	1.10E-05	1.15E-05	0	0	0	0	0	1.18E-05	4.54E-05	0	0	0	0	3.06E-05	0	3.14E-05	1.08E-05	6.41E-06	1.70E-05	1.32E-05	0	0.001803071	0.000152751	0.000306193	9.58E-05	5.52E-06	7.25E-05	0.000397838	0.000115056	0.000265904	0	0	6.89E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella	5.10E-05	0.000102345	7.32E-06	4.60E-05	0	4.23E-05	0.006915656	0.001964463	0	7.65E-05	0.000704465	0.000283499	0.005171345	5.42E-05	0.000682594	0.000918639	0.000437445	7.67E-05	0.000124302	3.84E-05	5.09E-05	3.07E-05	0.000211202	0.001390097	0.001111264	0.000762797	1.92E-05	3.87E-05	0.003118228	0.001873156	0.001725844	0.001063618	0.000957854	0.000191872	0.002039351
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured	1.70E-05	0.000125963	1.10E-05	6.90E-05	0.000145476	5.64E-05	0.000117881	0.000212374	6.44E-05	4.12E-05	0.000113623	0.000333528	0.000301071	8.13E-05	0.000227531	0.000183728	0.000937383	4.88E-05	0.000178347	0.000256252	3.39E-05	0.000109734	0.00055516	0.001622395	0.001046345	0.000628502	3.19E-05	0.000198876	0.001245585	0.001442164	0.001863911	0.000398857	0.001117497	0.000402932	0.00082723
Bacteria;Proteobacteria;Gammaproteobacteria;EC3;EC3_fa;EC3_ge	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	6.25E-05	3.49E-06	0	0	0	0	6.03E-06	0	0	0	0	0	0.000115174	0	0	0	0	0	6.32E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;Thioalkalispira-Sulfurivermis	3.40E-05	1.97E-05	2.93E-05	5.75E-06	0	0	0	1.77E-05	0	5.88E-06	0	0	7.08E-05	0	0	0	0	6.97E-06	0	0	0	0	0	7.37E-06	0	5.37E-06	0	0	0	0	0	0	0	1.92E-05	0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae_unclassified	0.000186878	0.001066753	6.59E-05	5.75E-05	0	4.23E-05	3.93E-05	0.000530936	0.000128849	5.88E-06	4.54E-05	1.67E-05	1.77E-05	0.002792463	0	3.06E-05	0	6.97E-05	0.000172942	4.16E-05	5.94E-05	2.19E-05	1.21E-05	1.84E-05	2.67E-05	5.37E-06	3.19E-05	2.21E-05	4.69E-05	3.32E-05	0	0	0	5.76E-05	5.74E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella	0.000373756	9.45E-05	5.86E-05	0.000126495	0	0.000141076	7.86E-05	3.54E-05	0.000128849	7.65E-05	6.82E-05	7.50E-05	0.000159391	0.001409787	0.000227531	3.06E-05	6.25E-05	9.06E-05	0.000113493	7.05E-05	6.79E-05	6.58E-05	6.03E-05	7.37E-05	7.64E-05	5.37E-05	9.58E-05	4.97E-05	3.41E-05	0.000132613	9.20E-05	0.000132952	0.000159642	7.67E-05	4.60E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea	0.000118922	0.000251927	7.32E-05	8.05E-05	0	2.82E-05	1.96E-05	0.000106187	0	2.94E-05	2.27E-05	1.67E-05	8.86E-05	0.003741358	0.000227531	0	6.25E-05	1.74E-05	0.000113493	2.56E-05	5.94E-05	3.95E-05	0.000144824	2.58E-05	1.91E-05	1.61E-05	6.39E-06	5.52E-06	8.53E-06	3.32E-05	0	0	0.000159642	3.84E-05	0
Bacteria;Proteobacteria;Gammaproteobacteria;Ga0077536;Ga0077536_fa;Ga0077536_ge	0	0	0	0	0	0	0	0	0	0	0	0	3.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter	0.001545989	0.002385432	0.00098807	0.001931923	0.000945592	0.002257209	0.006378645	0.008955118	0.002383713	0.004863848	0.002454267	0.007254232	0.006464181	0.012498306	0.004550626	0.005879291	0.010623672	0.000282405	0.000286435	0.000948131	0.001179445	0.000750583	0.001532724	0.000991873	0.000767574	0.002154096	0.003399252	0.003723407	0.004078011	0.001011173	0.000782383	0.003789138	0.005747126	0.005276488	0.00689358
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Candidatus_Berkiella	0	2.36E-05	0	1.15E-05	0	0	2.62E-05	1.77E-05	0	0.000564606	4.54E-05	0	3.54E-05	0	0.000227531	0	0.000124984	1.74E-05	7.03E-05	1.92E-05	0	8.78E-06	1.21E-05	0.00018805	0.000595729	0.000719823	0	0	1.71E-05	0.000116036	0.00128863	0.000132952	0.000159642	1.92E-05	0.000241275
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Candidatus_Ovatusbacter	0	0.000110218	3.66E-06	1.15E-05	0	2.82E-05	0.000130978	7.08E-05	0	1.18E-05	2.27E-05	8.34E-06	5.31E-05	0	0	6.12E-05	0	3.49E-06	0	3.20E-06	8.49E-06	4.39E-06	0	0.000615773	0.000763755	1.07E-05	6.39E-06	1.10E-05	2.13E-05	9.95E-05	0.001012495	0.000265904	0	0	0.000206807
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Unknown_Family_ge	0	5.51E-05	0	0	0	0	9.17E-05	0.000318562	0	0	0	0	7.08E-05	0	0	6.12E-05	0	0	0	0	0	0	0	1.11E-05	0.000221489	1.07E-05	0	0	0	0	9.20E-05	0	0	0	4.60E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	3.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified;Gammaproteobacteria_unclassified	0	0.000106282	7.32E-06	0.000166743	7.27E-05	4.23E-05	0.000137527	0.000141583	6.44E-05	0.000411692	0.000659016	5.84E-05	0.000159391	0.000135556	0.000455063	0.000336834	6.25E-05	2.09E-05	0.000140515	2.24E-05	0.000381835	4.39E-05	0.000549126	0.000575213	0.001069257	0.000816515	0.000236414	5.52E-05	0.000614261	0.000596758	0.003543733	0	0.001277139	0.000268621	0.000758294
Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;HOC36_fa;HOC36_ge	0	0	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60E-05	0	0	0	3.69E-06	0	6.98E-05	0	0	0	3.32E-05	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Halothiobacillales;Halothiobacillaceae;Thiovirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;JG36-GS-52;JG36-GS-52_fa;JG36-GS-52_ge	0	0	1.10E-05	0	0	0	2.62E-05	7.08E-05	6.44E-05	0	0	0	5.31E-05	0	0	0	0	0	0	0	0	0	1.21E-05	0	0	0	0	5.52E-06	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;KF-JG30-C25;KF-JG30-C25_fa;KF-JG30-C25_ge	0	2.36E-05	3.66E-06	3.45E-05	0.000218214	0.000141076	6.55E-05	1.77E-05	6.44E-05	1.00E-04	0.000908988	0.005244726	0	0	0.000682594	0.005818048	0.012185977	5.23E-05	1.08E-05	2.56E-05	0.000135763	4.39E-05	1.81E-05	5.53E-05	7.64E-06	0.000107436	3.83E-05	1.10E-05	0.000358319	0.001856579	4.60E-05	0.001130094	0.000159642	7.67E-05	0.000861698
Bacteria;Proteobacteria;Gammaproteobacteria;KI89A_clade;KI89A_clade_fa;KI89A_clade_ge	3.40E-05	0.000110218	0.000109786	1.15E-05	0	0	0.000104783	0.000371655	6.44E-05	5.88E-06	0	0	0.000177101	0.000108445	0	3.06E-05	0	3.49E-06	1.08E-05	0	0	0	1.21E-05	7.01E-05	0.000114563	1.61E-05	0	1.10E-05	0.000132237	1.66E-05	0.000253124	0	0	3.84E-05	8.62E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella	0.000186878	0.000122027	3.66E-05	9.20E-05	0.000290951	8.46E-05	0.002030164	0.00049554	0.000193274	5.88E-05	0.000613567	0.000141749	0.001221996	0.000244002	0	0.00045932	0.000187477	9.06E-05	0.000410738	0.000144142	0.000449717	0.000337982	0.000337923	0.000896004	0.014434974	0.002782597	0.000134181	0.000220974	0.002239494	0.000629911	0.013668684	0.000398857	0.001596424	0.000460493	0.007146345
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-05	0	0	0	0	0	0	0	0	0	0	0	1.61E-05	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-06	0	0	0	0	0	2.15E-05	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloterricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	5.37E-06	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Crenothrix	0	0	7.32E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylobacter	0	3.94E-06	1.83E-05	0	0	0	1.31E-05	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15E-05	5.37E-06	0	0	0	0	0	0	0	1.92E-05	0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylomicrobium	0	0	1.10E-05	0	0	0	1.96E-05	7.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-06	5.37E-06	0	0	0	0	2.30E-05	0	0	0	1.15E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylomonadaceae_unclassified	3.40E-05	0	1.83E-05	0	0	0	4.58E-05	1.77E-05	0	0	0	0	3.54E-05	2.71E-05	0	0	0	3.49E-06	5.40E-06	0	0	0	0	3.69E-06	1.53E-05	0	0	0	4.27E-06	0	0	0	0	0	5.74E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylomonas	1.70E-05	0	2.93E-05	0	0	0	0	1.77E-05	0	0	0	0	5.31E-05	0	0	0	0	1.05E-05	0	0	0	0	0	0	3.44E-05	1.61E-05	0	0	0	0	0	0	0.000159642	0	5.74E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;Nitrosococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-06	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Ketobacter	5.10E-05	1.97E-05	0	0	0	0	9.17E-05	8.85E-05	0	0	0	0	0.000123971	0.000135556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;BIyi10	0.000322789	0.000244054	0.000223231	0	0	0	0.001237745	0.001008778	6.44E-05	0	0	1.67E-05	0.000814664	0.000352447	0	0	0	0	5.40E-06	0	0	4.39E-06	0	0	1.15E-05	0	0	0	8.53E-06	0	2.30E-05	0	0	1.92E-05	0
Bacteria;Proteobacteria;Gammaproteobacteria;PLTA13;PLTA13_fa;PLTA13_ge	3.40E-05	0.0002165	0.00022689	0	0.000145476	0	0.000432229	0.001291944	6.44E-05	4.12E-05	0	8.34E-06	0.000690693	0.000325336	0	0	0	3.49E-06	2.16E-05	9.61E-06	8.49E-06	4.39E-06	6.03E-06	1.11E-05	3.44E-05	1.07E-05	6.39E-06	4.97E-05	4.27E-06	0	2.30E-05	0	0.000159642	7.67E-05	1.15E-05
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	6.80E-05	6.30E-05	0.000124424	0.000160994	0	5.64E-05	0.000340544	0.000707914	0.000644247	0.00022349	0.000363595	0.000150088	0.000389622	0.006262708	0.003868032	0.000857397	0.001562305	0.000153405	0.001091697	0.000384378	9.33E-05	7.90E-05	0.000301717	9.96E-05	0.000110745	0.00029545	0.000134181	5.52E-05	0.000264474	0.000198919	0.000253124	0.000664761	0.001596424	0.000287808	0.00024702
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges	1.70E-05	7.87E-06	0	1.72E-05	0	0	0	0	0	2.94E-05	0	0	0	0	0	3.06E-05	0	0.000470675	0.000162133	0.000582973	8.49E-06	1.32E-05	0	0.000191738	3.44E-05	0.000188013	1.28E-05	5.52E-06	8.53E-06	3.32E-05	0	0	0	0	5.74E-06
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxellaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23E-05	0	0	0	0	0	3.69E-06	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;uncultured	8.49E-05	0.000208627	1.10E-05	4.60E-05	0	2.82E-05	0.000196468	0.000141583	6.44E-05	7.65E-05	4.54E-05	2.50E-05	0	8.13E-05	0	3.06E-05	0	0.001865268	0.001307875	0.001249227	2.55E-05	2.63E-05	1.81E-05	0.001633457	0.000526991	0.001412786	5.75E-05	1.66E-05	1.71E-05	0.000629911	0.000345169	0.000531809	0.00063857	1.92E-05	0.000132127
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter	0	3.94E-06	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73E-05	0	0	0	6.03E-06	0	4.96E-05	0	6.39E-06	0	1.28E-05	0	0	0	0	0	0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.015782678	0.018957495	0.01010393	0.001719181	0.000654641	0.000282151	0.006568564	0.005698712	0.010565649	0.00102923	0.000454494	0.000383557	0.005862038	0.028981971	0.000455063	0.000275592	0.000312461	0.017822901	0.007533791	0.006544029	0.000220616	0.000478442	0.00018103	0.012005723	0.004441237	0.0028202	0.000236414	0.000364607	0.000400976	0.001442164	0.000207101	0.000864189	0.005587484	0.000575617	0.000218297
Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;R7C24_fa;R7C24_ge	0.003890456	0.000803017	0.00091488	0.000166743	7.27E-05	4.23E-05	0.019456833	0.006689792	0.004316454	0.000205846	6.82E-05	0.000208455	0.016682901	0.015724549	0.001365188	0	0.000249969	0.000223135	0.001167359	0.000281877	0.000203645	0.000131681	3.62E-05	0.001146738	0.001901751	0.000408258	3.83E-05	0.000259644	0.000187691	0.000397838	0.001058518	0.000199428	0.001756066	0.000959361	0.000419359
